SSA,MP concentration,HM concentration,Hydrated radius,Electronegativity,Molar mass,Temperature,pH,Qm
150,5,20.061082,3.75,1.6,51.996,5,4,0.0836364
150,5,2.05053,3.75,1.6,51.996,15,4,0.04
150,5,4.0449675,3.75,1.6,51.996,15,4,0.0545455
150,5,6.0212225,3.75,1.6,51.996,15,4,0.0654545
150,5,10.1856965,3.75,1.6,51.996,15,4,0.0727273
150,5,15.010509,3.75,1.6,51.996,15,4,0.0981818
150,5,19.141665,3.75,1.6,51.996,15,4,0.127273
150,5,0.876623,3.75,1.6,51.996,25,4,0.0181818
150,5,1.9116855,3.75,1.6,51.996,25,4,0.0109091
150,5,3.967528,3.75,1.6,51.996,25,4,0.0363636
150,5,6.0025945,3.75,1.6,51.996,25,4,0.0290909
150,5,7.9870175,3.75,1.6,51.996,25,4,0.0545455
150,5,10.1311645,3.75,1.6,51.996,25,4,0.0690909
150,5,15.2934635,3.75,1.6,51.996,25,4,0.0872727
150,5,20.15199,3.75,1.6,51.996,25,4,0.101818
150,5,0.9939395,3.75,1.6,51.996,35,4,0.0290909
150,5,2.04043,3.75,1.6,51.996,35,4,0.04
150,5,3.9558375,3.75,1.6,51.996,35,4,0.0545455
150,5,5.977371,3.75,1.6,51.996,35,4,0.0618182
150,5,8.0167665,3.75,1.6,51.996,35,4,0.0727273
150,5,10.0025765,3.75,1.6,51.996,35,4,0.0727273
150,5,14.9671365,3.75,1.6,51.996,35,4,0.0727273
150,5,19.8965,3.75,1.6,51.996,35,4,0.08
150,5,0.988248,3.75,1.6,51.996,5,4,0.090411
150,5,2.00819,3.75,1.6,51.996,5,4,0.10137
150,5,3.970585,3.75,1.6,51.996,5,4,0.150685
150,5,5.983065,3.75,1.6,51.996,5,4,0.167123
150,5,7.978335,3.75,1.6,51.996,5,4,0.147945
150,5,10.27379,3.75,1.6,51.996,5,4,0.178082
150,5,15.05961,3.75,1.6,51.996,5,4,0.180822
150,5,19.903785,3.75,1.6,51.996,5,4,0.227397
150,5,2.0101605,3.75,1.6,51.996,15,4,0.0794521
150,5,3.992935,3.75,1.6,51.996,15,4,0.153425
150,5,6.008545,3.75,1.6,51.996,15,4,0.147945
150,5,7.974515,3.75,1.6,51.996,15,4,0.186301
150,5,10.138755,3.75,1.6,51.996,15,4,0.189041
150,5,14.885695,3.75,1.6,51.996,15,4,0.213699
150,5,20.007985,3.75,1.6,51.996,15,4,0.227397
150,5,0.9275775,3.75,1.6,51.996,25,4,0.0246575
150,5,1.8825525,3.75,1.6,51.996,25,4,0.0547945
150,5,4.0147985,3.75,1.6,51.996,25,4,0.0630137
150,5,6.07191,3.75,1.6,51.996,25,4,0.120548
150,5,8.220205,3.75,1.6,51.996,25,4,0.153425
150,5,10.163025,3.75,1.6,51.996,25,4,0.145205
150,5,15.6244,3.75,1.6,51.996,25,4,0.19726
150,5,19.835295,3.75,1.6,51.996,25,4,0.213699
150,5,1.97179,3.75,1.6,51.996,35,4,0.136986
150,5,3.975285,3.75,1.6,51.996,35,4,0.194521
150,5,5.987775,3.75,1.6,51.996,35,4,0.210959
150,5,8.000255,3.75,1.6,51.996,35,4,0.227397
150,5,10.00727,3.75,1.6,51.996,35,4,0.317808
150,5,15.640825,3.75,1.6,51.996,35,4,0.350685
150,5,19.975005,3.75,1.6,51.996,35,4,0.391781
10,1,2.120977,4.26,1.6,112.41,25,,0.463087
10,1,4.077889,4.26,1.6,112.41,25,,0.946309
10,1,5.96821,4.26,1.6,112.41,25,,1.38926
10,1,7.76793,4.26,1.6,112.41,25,,1.74161
10,1,9.24479,4.26,1.6,112.41,25,,1.90268
10,1,10.71176,4.26,1.6,112.41,25,,2.39597
0.1,2,0.0546323,4.01,2.33,207.2,25,,0.0128
0.1,2,0.188968,4.01,2.33,207.2,25,,0.034
0.1,2,0.428116,4.01,2.33,207.2,25,,0.0568
0.1,2,0.702013,4.01,2.33,207.2,25,,0.0752
0.1,2,1.109639,4.01,2.33,207.2,25,,0.1024
0.1,2,0.0613842,4.01,2.33,207.2,25,,0.0149005
0.1,2,0.2102768,4.01,2.33,207.2,25,,0.0378124
0.1,2,0.4494106,4.01,2.33,207.2,25,,0.0634273
0.1,2,0.7549278,4.01,2.33,207.2,25,,0.0890774
0.1,2,1.131083,4.01,2.33,207.2,25,,0.114234
0.1,2,0.0724258,4.19,1.9,63.55,25,,0.0096
0.1,2,0.335045,4.19,1.9,63.55,25,,0.0272
0.1,2,0.565471,4.19,1.9,63.55,25,,0.0408
0.1,2,0.81529,4.19,1.9,63.55,25,,0.052
0.1,2,1.16253,4.19,1.9,63.55,25,,0.0732
0.1,2,0.0776316,4.19,1.9,63.55,25,,0.0125
0.1,2,0.3410304,4.19,1.9,63.55,25,,0.0330882
0.1,2,0.565613,4.19,1.9,63.55,25,,0.0474265
0.1,2,0.8208544,4.19,1.9,63.55,25,,0.0580882
0.1,2,1.1632142,4.19,1.9,63.55,25,,0.0801471
0.1,2,0.0789032,4.26,1.6,112.41,25,,0.008
0.1,2,0.354477,4.26,1.6,112.41,25,,0.0224
0.1,2,0.592181,4.26,1.6,112.41,25,,0.0348
0.1,2,0.889626,4.26,1.6,112.41,25,,0.0432
0.1,2,1.32088,4.26,1.6,112.41,25,,0.0556
0.1,2,0.08115174,4.26,1.6,112.41,25,,0.00927152
0.1,2,0.3603916,4.26,1.6,112.41,25,,0.0271523
0.1,2,0.6045204,4.26,1.6,112.41,25,,0.0413907
0.1,2,0.906127,4.26,1.6,112.41,25,,0.0513245
0.1,2,1.3400726,4.26,1.6,112.41,25,,0.0665563
0.1,2,0.0894194,4.04,1.91,58.69,25,,0.006
0.1,2,0.438413,4.04,1.91,58.69,25,,0.0184
0.1,2,0.750335,4.04,1.91,58.69,25,,0.0292
0.1,2,1.061497,4.04,1.91,58.69,25,,0.0372
0.1,2,1.49519,4.04,1.91,58.69,25,,0.0484
0.1,2,0.09279222,4.04,1.91,58.69,25,,0.00804386
0.1,2,0.4390426,4.04,1.91,58.69,25,,0.0234988
0.1,2,0.7527756,4.04,1.91,58.69,25,,0.0376093
0.1,2,1.0749462,4.04,1.91,58.69,25,,0.0410241
0.1,2,1.5279474,4.04,1.91,58.69,25,,0.0608487
0.1,2,0.1039742,4.3,1.6,65.93,25,,0.0036
0.1,2,0.447368,4.3,1.6,65.93,25,,0.0132
0.1,2,0.773006,4.3,1.6,65.93,25,,0.0236
0.1,2,1.18582,4.3,1.6,65.93,25,,0.0292
0.1,2,1.75987,4.3,1.6,65.93,25,,0.038
0.1,2,0.11158796,4.3,1.6,65.93,25,,0.00592593
0.1,2,0.4564688,4.3,1.6,65.93,25,,0.0168889
0.1,2,0.8553622,4.3,1.6,65.93,25,,0.0311111
0.1,2,1.23884,4.3,1.6,65.93,25,,0.04
0.1,2,1.7837886,4.3,1.6,65.93,25,,0.0512593
5,0.2,0.0542837,4.26,1.6,112.41,25,7,0.007489
5,0.2,0.22489176,4.26,1.6,112.41,25,7,0.0159538
5,0.2,0.45205238,4.26,1.6,112.41,25,7,0.0256569
5,0.2,0.60803492,4.26,1.6,112.41,25,7,0.0313746
5,0.2,1.16687176,4.26,1.6,112.41,25,7,0.0455088
0.1,0.04,2,4.19,1.9,63.55,25,2,2.16495
0.1,0.04,2,4.19,1.9,63.55,25,3,2.68041
0.1,0.04,2,4.19,1.9,63.55,25,4,6.49485
0.1,0.04,2,4.19,1.9,63.55,25,5,7.83505
0.1,0.04,2,4.19,1.9,63.55,25,6,14.8454
0.1,0.04,2,4.19,1.9,63.55,25,7,18.0412
0.1,0.04,2,4.19,1.9,63.55,25,8,16.2887
20,0.04,2,4.19,1.9,63.55,25,2,2.15517
20,0.04,2,4.19,1.9,63.55,25,3,2.93103
20,0.04,2,4.19,1.9,63.55,25,4,4.05172
20,0.04,2,4.19,1.9,63.55,25,5,5.60345
20,0.04,2,4.19,1.9,63.55,25,6,7.67241
20,0.04,2,4.19,1.9,63.55,25,7,10.9483
20,0.04,2,4.19,1.9,63.55,25,8,8.7931
14.88,0.5,10,4.26,1.6,112.41,25,3,2.09059
36.93,0.5,10,4.26,1.6,112.41,25,3,1.60279
141.1,0.5,10,4.26,1.6,112.41,25,3,0.87108
14.88,0.5,10,4.01,2.33,207.2,25,3,1.60482
36.93,0.5,10,4.01,2.33,207.2,25,3,1.26424
141.1,0.5,10,4.01,2.33,207.2,25,3,1.17456
39,1,3.90224,4.19,1.9,63.55,25,6.3,0.30033
39,1,8.048773,4.19,1.9,63.55,25,6.3,0.334983
39,1,16.044986,4.19,1.9,63.55,25,6.3,0.358086
39,1,32.076086,4.19,1.9,63.55,25,6.3,0.358086
39,1,3.718087,,1.6,51.996,25,6.3,0.369637
39,1,8.03248,,1.6,51.996,25,6.3,0.40429
39,1,16.039944,,1.6,51.996,25,6.3,0.438944
39,1,32.093646,,1.6,51.996,25,6.3,0.462046
39,1,1.916662,4.23,1.8,58.93,25,6.3,0.415842
39,1,4.227946,4.23,1.8,58.93,25,6.3,0.462046
39,1,8.072563,4.23,1.8,58.93,25,6.3,0.531353
39,1,17.535718,4.23,1.8,58.93,25,6.3,0.681518
39,1,32.039725,4.23,1.8,58.93,25,6.3,0.750825
39,1,1.961726,4.01,2.33,207.2,25,6.3,1.23597
39,1,4.07507,4.01,2.33,207.2,25,6.3,1.76733
39,1,7.95725,4.01,2.33,207.2,25,6.3,2.39109
39,1,16.60482,4.01,2.33,207.2,25,6.3,2.73762
39,1,32.00459,4.01,2.33,207.2,25,6.3,2.86469
50,2.5,0.009960575,4.19,1.9,63.55,25,6,0.00198857
50,2.5,0.019880925,4.19,1.9,63.55,25,6,0.00387429
50,2.5,0.050364575,4.19,1.9,63.55,25,6,0.00860571
50,2.5,0.09981315,4.19,1.9,63.55,25,6,0.0117257
50,2.5,0.05,4.19,1.9,63.55,25,3,0.000342298
50,2.5,0.05,4.19,1.9,63.55,25,4,0.00132029
50,2.5,0.05,4.19,1.9,63.55,25,5,0.00264059
50,2.5,0.05,4.19,1.9,63.55,25,6,0.00449878
50,2.5,0.018423195,4.19,1.9,63.55,25,6,0.00507853
50,2.5,0.0502635,4.19,1.9,63.55,25,6,0.0109424
50,2.5,0.10146755,4.19,1.9,63.55,25,6,0.0139791
50,2.5,0.20021,4.19,1.9,63.55,25,6,0.0185864
50,2.5,0.05,4.19,1.9,63.55,25,3,0.00151589
50,2.5,0.05,4.19,1.9,63.55,25,4,0.00234719
50,2.5,0.05,4.19,1.9,63.55,25,5,0.00332518
50,2.5,0.05,4.19,1.9,63.55,25,6,0.00601467
50,2.5,0.005114083,4.01,2.33,207.2,25,6,0.000981333
50,2.5,0.020127975,4.01,2.33,207.2,25,6,0.00388267
50,2.5,0.053327075,4.01,2.33,207.2,25,6,0.00900267
50,2.5,0.1002902,4.01,2.33,207.2,25,6,0.013952
50,2.5,0.05,4.01,2.33,207.2,25,3,0.000815217
50,2.5,0.05,4.01,2.33,207.2,25,4,0.00217391
50,2.5,0.05,4.01,2.33,207.2,25,5,0.0038587
50,2.5,0.05,4.01,2.33,207.2,25,6,0.00869565
50,2.5,0.01977865,4.01,2.33,207.2,25,6,0.00704
50,2.5,0.0498148,4.01,2.33,207.2,25,6,0.014
50,2.5,0.1001089,4.01,2.33,207.2,25,6,0.02
50,2.5,0.200076,4.01,2.33,207.2,25,6,0.026
50,2.5,0.05,4.01,2.33,207.2,25,3,0.00076087
50,2.5,0.05,4.01,2.33,207.2,25,4,0.00315217
50,2.5,0.05,4.01,2.33,207.2,25,5,0.00521739
50,2.5,0.05,4.01,2.33,207.2,25,6,0.0115761
2000,0.6,0.2060405,4.23,1.8,58.93,25,6,0.0508475
2000,0.6,0.50500936,4.23,1.8,58.93,25,6,0.0881356
2000,0.6,1.0020374,4.23,1.8,58.93,25,6,0.118644
2000,0.6,0.20738346,4.04,1.91,58.69,25,6,0.0909091
2000,0.6,0.5039902,4.04,1.91,58.69,25,6,0.118182
2000,0.6,1.0042484,4.04,1.91,58.69,25,6,0.140909
2000,0.6,0.1934298,4.19,1.9,63.55,25,6,0.216
2000,0.6,0.4999426,4.19,1.9,63.55,25,6,0.416571
2000,0.6,1.0221896,4.19,1.9,63.55,25,6,0.524571
2000,0.6,0.2028434,4.3,1.6,65.93,25,6,0.117614
2000,0.6,0.5026152,4.3,1.6,65.93,25,6,0.255682
2000,0.6,1.001442,4.3,1.6,65.93,25,6,0.3375
2000,0.6,0.20007238,4.26,1.6,112.41,25,6,0.0852273
2000,0.6,0.500798,4.26,1.6,112.41,25,6,0.1875
2000,0.6,0.9972444,4.26,1.6,112.41,25,6,0.261364
,0.5,0.0574823,4.26,1.6,112.41,25,4,0.0104516
,0.5,0.32957225,4.26,1.6,112.41,25,4,0.0130645
,0.5,0.77181375,4.26,1.6,112.41,25,4,0.0139355
,0.5,1.12912385,4.26,1.6,112.41,25,4,0.0159677
,0.5,1.79652645,4.26,1.6,112.41,25,4,0.0206129
,0.5,0.0648458,4.26,1.6,112.41,25,4,0.0156774
,0.5,0.33407225,4.26,1.6,112.41,25,4,0.0220645
,0.5,0.77344985,4.26,1.6,112.41,25,4,0.0267097
,0.5,1.13710775,4.26,1.6,112.41,25,4,0.0319355
,0.5,1.8084297,4.26,1.6,112.41,25,4,0.0444194
,0.5,0.0671684,4.26,1.6,112.41,25,4,0.0203226
,0.5,0.34071035,4.26,1.6,112.41,25,4,0.0258387
,0.5,0.78182985,4.26,1.6,112.41,25,4,0.0339677
,0.5,1.1413174,4.26,1.6,112.41,25,4,0.0403548
,0.5,1.8184055,4.26,1.6,112.41,25,4,0.054871
,0.5,0.0634339,4.26,1.6,112.41,25,4,0.0223548
,0.5,0.34332325,4.26,1.6,112.41,25,4,0.0310645
,0.5,0.7802724,4.26,1.6,112.41,25,4,0.0403548
,0.5,1.1495513,4.26,1.6,112.41,25,4,0.0473226
,0.5,1.8196071,4.26,1.6,112.41,25,4,0.0667742
,0.5,0.06992645,4.26,1.6,112.41,25,4,0.0258387
,0.5,0.34448455,4.26,1.6,112.41,25,4,0.0333871
,0.5,0.7833208,4.26,1.6,112.41,25,4,0.0464516
,0.5,1.15419645,4.26,1.6,112.41,25,4,0.0566129
,0.5,1.82512325,4.26,1.6,112.41,25,4,0.0778065
,0.5,0.07161735,4.26,1.6,112.41,25,4,0.0397025
,0.5,0.3614592,4.26,1.6,112.41,25,4,0.0679004
,0.5,0.8103545,4.26,1.6,112.41,25,4,0.100045
,0.5,1.1797595,4.26,1.6,112.41,25,4,0.125379
,0.5,1.873364,4.26,1.6,112.41,25,4,0.171188
,0.5,0.0734914,4.26,1.6,112.41,25,4,0.0435734
,0.5,0.36333365,4.26,1.6,112.41,25,4,0.0717713
,0.5,0.8188655,4.26,1.6,112.41,25,4,0.107789
,0.5,1.1892095,4.26,1.6,112.41,25,4,0.135059
,0.5,1.8818035,4.26,1.6,112.41,25,4,0.188607
,0.5,0.0815339,4.26,1.6,112.41,25,4,0.0503498
,0.5,0.3670816,4.26,1.6,112.41,25,4,0.0795132
,0.5,0.8272995,4.26,1.6,112.41,25,4,0.125209
,0.5,1.20139,4.26,1.6,112.41,25,4,0.16022
,0.5,1.8953855,4.26,1.6,112.41,25,4,0.216671
,0.5,0.08434495,4.26,1.6,112.41,25,4,0.0561563
,0.5,0.3698928,4.26,1.6,112.41,25,4,0.0853196
,0.5,0.8290955,4.26,1.6,112.41,25,4,0.138755
,0.5,1.2093555,4.26,1.6,112.41,25,4,0.176671
,0.5,1.9066285,4.26,1.6,112.41,25,4,0.239897
0.00703,20,25,4.01,2.33,207.2,25,2,0.134322
0.00703,20,25,4.01,2.33,207.2,25,3,0.204362
0.00703,20,25,4.01,2.33,207.2,25,4,0.208925
0.00703,20,25,4.01,2.33,207.2,25,5,0.237298
0.00703,20,25,4.01,2.33,207.2,25,6,0.245433
0.00703,20,4.90251,4.01,2.33,207.2,25,6,0.191362
0.00703,20,10.12181,4.01,2.33,207.2,25,6,0.172757
0.00703,20,15.06924,4.01,2.33,207.2,25,6,0.167442
0.00703,20,20.06256,4.01,2.33,207.2,25,6,0.196678
0.00703,20,24.99916,4.01,2.33,207.2,25,6,0.239203
0.00703,20,29.97782,4.01,2.33,207.2,25,6,0.332226
0.00703,20,34.96024,4.01,2.33,207.2,25,6,0.409302
0.00703,20,40.08996,4.01,2.33,207.2,25,6,0.547508
0.00703,20,25,4.01,2.33,207.2,25,2,0.125989
0.00703,20,25,4.01,2.33,207.2,25,3,0.185314
0.00703,20,25,4.01,2.33,207.2,25,4,0.186306
0.00703,20,25,4.01,2.33,207.2,25,5,0.205155
0.00703,20,25,4.01,2.33,207.2,25,6,0.227576
8.47,2.4,0.5590448,4.26,1.6,112.41,15,6,0.193023
8.47,2.4,1.5647856,4.26,1.6,112.41,15,6,0.437209
8.47,2.4,3.1848412,4.26,1.6,112.41,15,6,0.553488
8.47,2.4,4.8376024,4.26,1.6,112.41,15,6,0.602326
8.47,2.4,6.4283492,4.26,1.6,112.41,15,6,0.630233
8.47,2.4,8.0322012,4.26,1.6,112.41,15,6,0.653488
8.47,2.4,0.6397062,4.26,1.6,112.41,27,6,0.211628
8.47,2.4,1.6172366,4.26,1.6,112.41,27,6,0.474419
8.47,2.4,3.3764756,4.26,1.6,112.41,27,6,0.674419
8.47,2.4,5.1395828,4.26,1.6,112.41,27,6,0.688372
8.47,2.4,6.7953644,4.26,1.6,112.41,27,6,0.723256
8.47,2.4,8.359906,4.26,1.6,112.41,27,6,0.760465
8.47,2.4,0.6956474,4.26,1.6,112.41,45,6,0.204651
8.47,2.4,1.6933558,4.26,1.6,112.41,45,6,0.486047
8.47,2.4,3.4793124,4.26,1.6,112.41,45,6,0.702326
8.47,2.4,5.1870624,4.26,1.6,112.41,45,6,0.804651
8.47,2.4,6.7092472,4.26,1.6,112.41,45,6,0.813953
8.47,2.4,8.3594688,4.26,1.6,112.41,45,6,0.846512
8.47,2.4,200,4.26,1.6,112.41,27,3,0.00781997
8.47,2.4,200,4.26,1.6,112.41,27,4,0.0940517
8.47,2.4,200,4.26,1.6,112.41,27,5,0.290975
8.47,2.4,200,4.26,1.6,112.41,27,6,0.383624
8.47,2.4,200,4.26,1.6,112.41,27,7,0.469856
8.47,2.4,200,4.26,1.6,112.41,27,6,0.270599
8.47,2.4,200,4.26,1.6,112.41,27,6,0.173221
8.47,2.4,200,4.26,1.6,112.41,27,6,0.0777154
8.47,2.4,200,4.26,1.6,112.41,27,6,0.0299625
8.47,2.4,200,4.26,1.6,112.41,27,6,0.00655431
8.47,2.4,200,4.26,1.6,112.41,27,6,0.418852
8.47,2.4,200,4.26,1.6,112.41,27,6,0.403279
8.47,2.4,200,4.26,1.6,112.41,27,6,0.397541
8.47,2.4,200,4.26,1.6,112.41,27,6,0.356557
8.47,2.4,200,4.26,1.6,112.41,27,6,0.330328
200,0.6,0.04908862,4.01,2.33,207.2,25,6,0.0528987
200,0.6,0.1029911,4.01,2.33,207.2,25,6,0.123459
200,0.6,0.2006319,4.01,2.33,207.2,25,6,0.215511
200,0.6,0.5015676,4.01,2.33,207.2,25,6,0.379721
200,0.6,1.000442,4.01,2.33,207.2,25,6,0.51399
96.5,1.18211,20,3.75,1.6,51.996,25,6.2,0.030952
96.5,2.36422,20,3.75,1.6,51.996,25,6.2,0.036153
96.5,3.57827,20,3.75,1.6,51.996,25,6.2,0.0379218
96.5,4.79233,20,3.75,1.6,51.996,25,6.2,0.031107
96.5,6.00639,20,3.75,1.6,51.996,25,6.2,0.0247213
96.5,7.1885,20,3.75,1.6,51.996,25,6.2,0.0209094
96.5,8.40256,20,3.75,1.6,51.996,25,6.2,0.0183864
225,10,1,4.26,1.6,112.41,25,7.6,0.0104389
225,10,2,4.26,1.6,112.41,25,7.6,0.0307936
225,10,3,4.26,1.6,112.41,25,7.6,0.0114319
225,10,5,4.26,1.6,112.41,25,7.6,0.0124248
225,10,1.00553,4.26,1.6,112.41,25,7.6,0.0348699
225,10,1.98548,4.26,1.6,112.41,25,7.6,0.0849161
225,10,2.99219,4.26,1.6,112.41,25,7.6,0.16022
225,10,3.99998,4.26,1.6,112.41,25,7.6,0.179927
225,10,4.98013,4.26,1.6,112.41,25,7.6,0.219865
225,10,9.96282,4.26,1.6,112.41,25,7.6,0.409404
225,10,0.992701,4.26,1.6,112.41,25,7.6,0.049635
225,10,2,4.26,1.6,112.41,25,7.6,0.0759124
225,10,2.9927,4.26,1.6,112.41,25,7.6,0.0525547
225,10,4,4.26,1.6,112.41,25,7.6,0.0642336
225,10,5.0073,4.26,1.6,112.41,25,7.6,0.0729927
225,10,1.11386,4.26,1.6,112.41,25,7.6,0.065
225,10,3.11881,4.26,1.6,112.41,25,7.6,0.21
225,10,5.01238,4.26,1.6,112.41,25,7.6,0.285
225,10,10.0248,4.26,1.6,112.41,25,7.6,0.465
225,10,20.0495,4.26,1.6,112.41,25,7.6,0.765
225,10,40.099,4.26,1.6,112.41,25,7.6,1.215
40,1,20,3.75,1.6,51.996,25,2,1.75155
40,1,20,3.75,1.6,51.996,25,4,1.5528
40,1,20,3.75,1.6,51.996,25,6,0.78882
40,1,20,3.75,1.6,51.996,25,8,0.689441
40,1,20,3.75,1.6,51.996,25,10,0.664596
40,1,4.977089,3.75,1.6,51.996,25,4,0.421779
40,1,9.793363,3.75,1.6,51.996,25,4,0.812883
40,1,20.16078,3.75,1.6,51.996,25,4,1.54908
40,1,30.03748,3.75,1.6,51.996,25,4,1.79448
40,1,40.05185,3.75,1.6,51.996,25,4,2.04755
40,1,50.07381,3.75,1.6,51.996,25,4,2.17791
0.55,1,9.986282,,2.18,74.922,25,3,0.178182
0.55,1,20.061182,,2.18,74.922,25,3,0.658182
0.55,1,30.112918,,2.18,74.922,25,3,0.901818
0.55,1,40.13307,,2.18,74.922,25,3,1.00727
0.55,1,50.05754,,2.18,74.922,25,3,1.12364
5.5,1,9.975373,,2.18,74.922,25,3,0.167273
5.5,1,20.024818,,2.18,74.922,25,3,0.621818
5.5,1,30.217027,,2.18,74.922,25,3,0.792727
5.5,1,40.049436,,2.18,74.922,25,3,0.923636
5.5,1,50.19801,,2.18,74.922,25,3,1.05091
55,1,9.960827,,2.18,74.922,25,3,0.152727
55,1,19.964145,,2.18,74.922,25,3,0.454545
55,1,30.019518,,2.18,74.922,25,3,0.701818
55,1,40.050582,,2.18,74.922,25,3,0.818182
55,1,50.0671,,2.18,74.922,25,3,0.92
1,2,0.5,4.19,1.9,63.55,25,7,0.229381
1,2,0.5,4.19,1.9,63.55,25,3.5,0.11039
1,2,0.5,4.19,1.9,63.55,25,4.5,0.140422
1,2,0.5,4.19,1.9,63.55,25,5.5,0.159903
1,2,0.5,4.19,1.9,63.55,25,6.5,0.180195
1,2,0.5,4.19,1.9,63.55,25,7.5,0.189935
1,2,0.5,4.19,1.9,63.55,25,3.5,0.0998377
1,2,0.5,4.19,1.9,63.55,25,4.5,0.12987
1,2,0.5,4.19,1.9,63.55,25,5.5,0.159903
1,2,0.5,4.19,1.9,63.55,25,6.5,0.210227
1,2,0.5,4.19,1.9,63.55,25,7.5,0.24026
50,2,0.5,4.19,1.9,63.55,25,7,0.194158
50,2,0.5,4.19,1.9,63.55,25,7,0.234536
100,2,0.5,4.19,1.9,63.55,25,7,0.162162
100,2,0.5,4.19,1.9,63.55,25,7,0.196622
60,1,0.1,,2,200.59,25,6,0.0310651
60,1,0.2,,2,200.59,25,6,0.0683432
60,1,0.4,,2,200.59,25,6,0.0807692
60,1,0.6,,2,200.59,25,6,0.113905
60,1,0.8,,2,200.59,25,6,0.150148
60,1,1,,2,200.59,25,6,0.180178
60,1,2,,2,200.59,25,6,0.197781
60,1,5,,2,200.59,25,6,0.255769
60,1,10,,2,200.59,25,6,0.297189
60,1,10,,2,200.59,25,3,0.003367
60,1,10,,2,200.59,25,4,0.0122559
60,1,10,,2,200.59,25,5,0.0191246
60,1,10,,2,200.59,25,6,0.0311111
60,1,10,,2,200.59,25,7,0.0416162
60,1,10,,2,200.59,4,6,0.0320222
60,1,10,,2,200.59,10,6,0.0350693
60,1,10,,2,200.59,25,6,0.0306371
60,1,10,,2,200.59,40,6,0.0401939
60,1,10,,2,200.59,50,6,0.0496122
85.5,1,5,,2,200.59,25,1,0.845455
85.5,1,5,,2,200.59,25,2,0.872727
85.5,1,5,,2,200.59,25,3,1.8
85.5,1,5,,2,200.59,25,4,3.10909
85.5,1,5,,2,200.59,25,5,3.76364
85.5,1,5,,2,200.59,25,6,4.93636
85.5,1,5,,2,200.59,25,8,4.63636
85.5,1,5,,2,200.59,25,9,4.55455
85.5,1,5,,2,200.59,25,10,4.5
85.5,1,5,,2,200.59,25,11,4.17273
85.5,1,5,,2,200.59,25,12,3.27273
150,10,20,4.26,1.6,112.41,25,,0.0655172
150,10,30,4.26,1.6,112.41,25,,0.0666667
150,10,40,4.26,1.6,112.41,25,,0.0931034
150,10,60,4.26,1.6,112.41,25,,0.108046
150,10,80,4.26,1.6,112.41,25,,0.0954023
150,10,100,4.26,1.6,112.41,25,,0.105747
150,10,20,4.26,1.6,112.41,25,,0.14313
150,10,30,4.26,1.6,112.41,25,,0.191221
150,10,40,4.26,1.6,112.41,25,,0.216412
150,10,60,4.26,1.6,112.41,25,,0.227863
150,10,80,4.26,1.6,112.41,25,,0.231298
150,10,100,4.26,1.6,112.41,25,,0.239313
0.395,0.0001,0.5,4.01,2.33,207.2,30,6,2.62653
0.395,0.0001,1,4.01,2.33,207.2,30,6,3.20931
0.395,0.0001,1.5,4.01,2.33,207.2,30,6,3.79143
0.395,0.0001,2,4.01,2.33,207.2,30,6,4.31844
0.395,0.0001,2.5,4.01,2.33,207.2,30,6,4.5355
0.5,0.0001,0.2,4.19,1.9,63.55,25,,0.923077
0.5,0.0001,0.5,4.19,1.9,63.55,25,,1.62753
0.5,0.0001,1,4.19,1.9,63.55,25,,2.55061
0.5,0.0001,1.5,4.19,1.9,63.55,25,,3.44939
0.5,0.0001,2,4.19,1.9,63.55,25,,4.68826
0.5,0.0001,3,4.19,1.9,63.55,25,,5.39271
6,0.0001,0.2,4.19,1.9,63.55,25,,0.722892
6,0.0001,0.5,4.19,1.9,63.55,25,,1.56627
6,0.0001,1,4.19,1.9,63.55,25,,2.28916
6,0.0001,1.5,4.19,1.9,63.55,25,,3.03614
6,0.0001,2,4.19,1.9,63.55,25,,4.21687
6,0.0001,3,4.19,1.9,63.55,25,,4.96386
100,0.4,1,4.01,2.33,207.2,,7,0.001654
100,0.4,1,4.01,2.33,207.2,,3,0.00160777
100,0.4,1,4.01,2.33,207.2,,4,0.00164876
100,0.4,1,4.01,2.33,207.2,,5,0.00169456
100,0.4,1,4.01,2.33,207.2,,6,0.00167322
100,0.4,1,4.01,2.33,207.2,,7,0.00164229
100,0.4,1,4.01,2.33,207.2,,8,0.00172884
100,0.4,1,4.01,2.33,207.2,,9,0.00164997
100,0.4,1,4.01,2.33,207.2,,10,0.00163102
100,0.4,1,4.01,2.33,207.2,,11,0.00164326
100,0.4,1,,2.18,74.922,,7,0.001441
100,0.4,1,,2.18,74.922,,3,0.00180435
100,0.4,1,,2.18,74.922,,4,0.00184774
100,0.4,1,,2.18,74.922,,5,0.00175208
100,0.4,1,,2.18,74.922,,6,0.00186979
100,0.4,1,,2.18,74.922,,7,0.00175736
100,0.4,1,,2.18,74.922,,8,0.00148671
100,0.4,1,,2.18,74.922,,9,0.00156366
100,0.4,1,,2.18,74.922,,10,0.00146322
100,0.4,1,,2.18,74.922,,11,0.00129565
0.5,0.0002,100,4.01,2.33,207.2,25,5.8,35.8371
0.5,0.0002,100,4.01,2.33,207.2,35,5.8,39.819
0.5,0.0002,100,4.01,2.33,207.2,45,5.8,43.8009
0.5,0.0002,100,4.01,2.33,207.2,25,5.8,66.9643
